capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2021,28.74836956521739,1.4283520645003633,40.6,4,0.0,0,44337.123043478256,35911.25717391304,3,Nigeria
Accra,Spring,2021,28.035869565217393,0.7418541549357337,139.1,34,0.0,0,44056.29521739131,36880.2075,3,Ghana
Addis Ababa,Spring,2021,16.76304347826087,1.144309128996291,218.0,23,0.0,0,44337.123043478256,37706.54641304348,3,Ethiopia
Algiers,Spring,2021,16.264130434782608,2.772731486258219,144.4,24,0.0,0,47146.589782608695,37524.32467391305,3,Algeria
Alofi,Spring,2021,26.196739130434782,0.6440259852372213,382.6,55,0.0,0,42063.384673913046,34714.62032608695,4,Niue
Amman,Spring,2021,18.169021739130436,6.289013804793631,36.6,9,0.0,0,46536.3027173913,41528.00532608696,1,Jordan
Amsterdam,Spring,2021,7.640217391304348,3.1310939626225105,213.4,41,4.2,2,49967.166086956524,33594.27804347826,2,Kingdom of the Netherlands
Andorra la Vella,Spring,2021,7.835869565217391,3.598315586454708,128.6,22,27.09,8,47986.96663043478,38329.516739130435,0,Andorra
Antananarivo,Spring,2021,18.854891304347827,1.8584535072486639,313.4,37,0.0,0,42081.57913043479,36663.78880434782,3,Madagascar
Apia,Spring,2021,25.5,0.5408580890838858,642.8000000000001,73,0.0,0,42507.14706521739,36111.20130434783,4,Samoa
Asmara,Spring,2021,17.495108695652174,1.6321471697306642,113.2,23,0.0,0,44873.828478260875,39405.279891304344,3,Eritrea
Astana,Spring,2021,4.758695652173913,11.518572219345964,27.7,7,34.3,6,49674.94217391304,35868.98652173913,0,Kazakhstan
Asunción,Spring,2021,22.941847826086956,3.9044795151570346,197.7,25,0.0,0,41507.51663043478,32789.724130434784,3,Paraguay
Athens,Spring,2021,15.754891304347826,5.370539599747033,37.6,8,0.0,0,47310.34141304348,39194.67489130435,1,Greece
Avarua,Spring,2021,25.668478260869566,0.8570880098712588,515.6999999999999,58,0.0,0,41878.96934782609,34814.1252173913,4,Cook Islands
Baghdad,Spring,2021,25.755434782608695,6.6837980932807906,15.899999999999999,2,0.0,0,46696.5052173913,39014.60358695652,1,Iraq
Baku,Spring,2021,13.798913043478262,5.779335004241971,49.4,12,1.4,1,47656.95663043478,35061.59336956521,2,Azerbaijan
Bamako,Spring,2021,32.61304347826087,1.4955955402671175,4.0,1,0.0,0,44637.22565217391,37640.96304347826,1,Mali
Bandar Seri Begawan,Spring,2021,26.93641304347826,0.7098639113064228,779.5,77,0.0,0,43999.67369565217,32395.57945652174,4,Brunei
Bangui,Spring,2021,28.44782608695652,1.5295606106753594,288.90000000000003,30,0.0,0,43960.15119565218,34533.71760869565,3,Central African Republic
Basseterre,Spring,2021,25.499456521739127,0.865660345201107,162.2,49,0.0,0,45048.369021739134,41115.96141304348,3,Saint Kitts and Nevis
Beijing,Spring,2021,14.226630434782608,5.832155328350629,47.099999999999994,9,0.0,0,47583.360326086964,32739.154130434785,2,People's Republic of China
Beirut,Spring,2021,18.58695652173913,3.169747706925806,138.2,22,0.0,0,46774.3452173913,40509.85163043479,3,Lebanon
Belgrade,Spring,2021,10.398369565217392,5.663840633268521,177.6,31,4.62,2,48380.847282608695,33529.49413043478,2,Serbia
Belmopan,Spring,2021,26.86902173913043,2.0855052144557713,237.5,39,0.0,0,45042.059347826085,38724.10402173913,3,Belize
Berlin,Spring,2021,7.772826086956522,4.443982306293833,140.0,31,3.85,1,50020.71858695652,31752.05043478261,2,Germany
Bishkek,Spring,2021,12.45054347826087,7.52870147204893,147.20000000000002,26,41.089999999999996,11,48044.43945652174,34648.4927173913,0,Kyrgyzstan
