capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2022,27.429444444444446,1.3519834460717108,0.2,0,0.0,0,42116.876,38578.426555555554,3,Nigeria
Accra,Winter,2022,27.432777777777776,0.7278242592203236,65.9,19,0.0,0,42695.562333333335,35912.07355555556,3,Ghana
Addis Ababa,Winter,2022,14.984444444444444,1.2565702483401913,26.3,5,0.0,0,42116.876,37814.401,3,Ethiopia
Algiers,Winter,2022,13.664444444444444,2.604514710824527,84.0,19,0.0,0,36532.000222222225,29876.31122222222,0,Algeria
Alofi,Winter,2022,26.370555555555555,0.6377582950823271,833.0,63,0.0,0,46955.20366666667,35857.44233333333,2,Niue
Amman,Winter,2022,9.877222222222223,3.453577863958183,164.0,22,3.92,1,37721.73266666666,29363.665222222222,0,Jordan
Amsterdam,Winter,2022,5.167777777777778,3.2230586972304365,250.2,39,8.75,3,31092.10388888889,13215.169444444444,4,Kingdom of the Netherlands
Andorra la Vella,Winter,2022,5.356666666666667,3.1120299383326393,52.1,7,77.7,12,34905.17566666667,25785.34222222222,4,Andorra
Antananarivo,Winter,2022,20.711111111111112,0.89764917003216,671.4,64,0.0,0,46915.036555555555,34568.620111111115,2,Madagascar
Apia,Winter,2022,24.982222222222223,0.8127948423067166,876.8,81,0.0,0,45982.326555555555,34074.936888888886,2,Samoa
Asmara,Winter,2022,14.624444444444444,1.5748237719215568,89.9,25,0.0,0,41023.68922222222,37507.55222222222,3,Eritrea
Astana,Winter,2022,-12.695555555555554,5.099122222569207,0.9,0,37.1,11,31654.843888888892,14505.852555555555,4,Kazakhstan
Asunción,Winter,2022,29.831111111111113,2.664736192623887,255.8,21,0.0,0,48193.717888888896,42134.477222222224,3,Paraguay
Athens,Winter,2022,10.047222222222222,3.6176017966397565,125.1,19,5.460000000000001,2,36214.12922222222,25633.49688888889,0,Greece
Avarua,Winter,2022,25.442777777777778,0.8062801640071573,897.6,54,0.0,0,47363.660888888895,35028.09433333333,2,Cook Islands
Baghdad,Winter,2022,13.257222222222223,3.311552481496084,112.2,11,0.0,0,37408.560666666664,29437.103111111108,0,Iraq
Baku,Winter,2022,6.293333333333333,2.0246958434359885,56.8,14,6.4399999999999995,2,35542.790222222226,20349.181666666667,4,Azerbaijan
Bamako,Winter,2022,26.79722222222222,1.8404072752590586,0.4,0,0.0,0,41503.64011111111,37452.236333333334,3,Mali
Bandar Seri Begawan,Winter,2022,26.09,0.6462597661879135,955.1,78,0.0,0,42812.83511111111,30217.452,2,Brunei
Bangui,Winter,2022,27.67888888888889,1.2118093487128923,5.6,2,0.0,0,42894.80933333333,37623.497,3,Central African Republic
Basseterre,Winter,2022,25.094444444444445,0.6203226980273177,119.3,37,0.0,0,40671.503777777776,37496.895777777776,3,Saint Kitts and Nevis
Beijing,Winter,2022,-2.2177777777777776,2.6260932566759805,0.1,0,4.130000000000001,2,35685.18111111111,27664.740777777777,4,People's Republic of China
Beirut,Winter,2022,15.620555555555555,2.5719303121559824,460.7,38,0.84,0,37256.63211111111,28368.857,0,Lebanon
Belgrade,Winter,2022,4.0311111111111115,4.5890476465299805,129.20000000000002,25,24.15,4,34145.63722222222,19679.990555555556,4,Serbia
Belmopan,Winter,2022,23.17722222222222,1.589557939945708,478.9,65,0.0,0,40684.206666666665,30916.38911111111,2,Belize
Berlin,Winter,2022,3.015,3.7527701378934966,136.1,31,9.17,3,30988.926,10611.36488888889,4,Germany
Bishkek,Winter,2022,0.49,4.161049997134341,11.5,2,48.65,16,34794.261333333336,23459.165777777776,4,Kyrgyzstan
Bissau,Winter,2022,27.473333333333333,1.47240917004919,9.399999999999999,2,0.0,0,41637.12322222222,36414.85177777778,3,Guinea-Bissau
Bogotá,Winter,2022,12.271111111111113,1.0128383129551146,267.1,47,0.0,0,42859.68788888889,36154.37366666667,2,Colombia
Brasília,Winter,2022,21.828888888888887,0.8747384128334545,646.2,68,0.0,0,46338.45277777778,30564.409666666666,2,Brazil
Bratislava,Winter,2022,3.0444444444444443,3.156680489115433,100.3,24,14.63,5,32934.34177777777,17829.15,4,Slovakia
Brazzaville,Winter,2022,25.732222222222223,0.8609607617124546,511.3,54,0.0,0,44333.812333333335,31179.85688888889,2,Republic of the Congo
Bridgetown,Winter,2022,26.060555555555553,0.7087532353113417,124.6,40,0.0,0,41418.294888888886,36688.31766666666,2,Barbados
Bucharest,Winter,2022,3.1238888888888887,2.9818573860367086,35.9,10,5.109999999999999,2,34288.75833333333,20372.13,4,Romania
Budapest,Winter,2022,3.0972222222222223,3.3426034486954865,80.3,16,6.0200000000000005,3,33179.800111111115,19981.57711111111,4,Hungary
Buenos Aires,Winter,2022,23.932222222222222,3.361817251273678,295.09999999999997,28,0.0,0,50380.92644444444,41278.50711111111,3,Argentina
Cairo,Winter,2022,14.675555555555555,2.719336134745545,42.7,8,0.0,0,38150.545,31753.528,0,Egypt
Canberra,Winter,2022,19.016666666666666,3.150477046095964,241.1,27,0.0,0,50566.88711111111,39209.50444444444,3,Australia
Castries,Winter,2022,25.82611111111111,0.6903519611127601,182.20000000000002,49,0.0,0,41258.90755555556,37186.61377777778,2,Saint Lucia
Cetinje,Winter,2022,5.3805555555555555,3.504945899055486,773.5,39,28.21,7,34949.15122222222,20966.34588888889,4,Montenegro
Chișinău,Winter,2022,2.0683333333333334,3.3006251535874807,40.4,8,6.859999999999999,0,33366.00788888889,17502.691333333332,4,Moldova
City of Brussels,Winter,2022,4.724444444444444,3.707760192211238,217.9,40,1.82,0,31782.14088888889,12942.87111111111,4,Belgium
Commune of Monaco,Winter,2022,9.780555555555555,1.540259252299636,138.1,17,0.0,0,34499.11111111111,26333.23422222222,0,Monaco
Conakry,Winter,2022,26.94888888888889,0.5085216388498406,25.2,6,0.0,0,42033.484444444446,35477.22122222222,3,Guinea
